"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"dance pop, pop","https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5","5cj0lLjcoR7YOSnhnX0Po5","Doja Cat",94,"artist","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5",NA,16353815,"long",3,9,"desu"
"art pop, electropop, pop","https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH","6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish",92,"artist","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH",NA,58294124,"long",3,10,"desu"
"dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6","5YGY8feqx7naU7z4HrwZM6","Miley Cyrus",86,"artist","spotify:artist:5YGY8feqx7naU7z4HrwZM6","https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6",NA,17523163,"long",3,11,"desu"
"dance pop, pop, uk pop","https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we","6M2wZ9GZgrQXHCFfjv46we","Dua Lipa",93,"artist","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we",NA,32571020,"long",3,12,"desu"
"lgbtq+ hip hop, pop","https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq","7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X",90,"artist","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq",NA,9783119,"long",3,13,"desu"
"british soul, pop, pop soul, uk pop","https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY","4dpARuHxo51G3z768sgnrY","Adele",92,"artist","spotify:artist:4dpARuHxo51G3z768sgnrY","https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY",NA,35074052,"long",3,14,"desu"
"canadian contemporary r&b, canadian pop, pop","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd",98,"artist","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ",NA,42485059,"long",3,15,"desu"
"alt z, indie pop, pop","https://api.spotify.com/v1/artists/4tuJ0bMpJh08umKkEXKUI5","4tuJ0bMpJh08umKkEXKUI5","Gracie Abrams",71,"artist","spotify:artist:4tuJ0bMpJh08umKkEXKUI5","https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5",NA,358816,"long",3,16,"desu"
"alt z, dance pop, electropop, pop, post-teen pop","https://api.spotify.com/v1/artists/2kRfqPViCqYdSGhYSM9R0Q","2kRfqPViCqYdSGhYSM9R0Q","Madison Beer",78,"artist","spotify:artist:2kRfqPViCqYdSGhYSM9R0Q","https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q",NA,4559711,"long",3,17,"desu"
"dance pop, hip pop, pop, pop rap, queens hip hop","https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh","0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj",90,"artist","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh",NA,24334392,"long",3,18,"desu"
"broadway, show tunes, vintage broadway","https://api.spotify.com/v1/artists/7v9S5rwclGrPpm3jdoJcJa","7v9S5rwclGrPpm3jdoJcJa","Kate Baldwin",32,"artist","spotify:artist:7v9S5rwclGrPpm3jdoJcJa","https://open.spotify.com/artist/7v9S5rwclGrPpm3jdoJcJa",NA,3334,"long",3,19,"desu"
"hollywood, pop, show tunes","https://api.spotify.com/v1/artists/6qGkLCMQkNGOJ079iEcC5k","6qGkLCMQkNGOJ079iEcC5k","Ben Platt",71,"artist","spotify:artist:6qGkLCMQkNGOJ079iEcC5k","https://open.spotify.com/artist/6qGkLCMQkNGOJ079iEcC5k",NA,432967,"long",3,20,"desu"
"bedroom pop, indie pop","https://api.spotify.com/v1/artists/0SwK6bwzmGkViNoxSbJ5Mk","0SwK6bwzmGkViNoxSbJ5Mk","LAUNDRY DAY",52,"artist","spotify:artist:0SwK6bwzmGkViNoxSbJ5Mk","https://open.spotify.com/artist/0SwK6bwzmGkViNoxSbJ5Mk",NA,44524,"long",3,21,"desu"
"pop","https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG","1McMsnEElThX1knmY4oliG","Olivia Rodrigo",90,"artist","spotify:artist:1McMsnEElThX1knmY4oliG","https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG",NA,14511420,"long",3,22,"desu"
"indie poptimism, pop","https://api.spotify.com/v1/artists/2feDdbD5araYcm6JhFHHw7","2feDdbD5araYcm6JhFHHw7","Labrinth",89,"artist","spotify:artist:2feDdbD5araYcm6JhFHHw7","https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7",NA,2130950,"long",3,23,"desu"
"broadway, hollywood, show tunes","https://api.spotify.com/v1/artists/3mXvO1rdMCgdOYNiWeduWG","3mXvO1rdMCgdOYNiWeduWG","Christian Borle",52,"artist","spotify:artist:3mXvO1rdMCgdOYNiWeduWG","https://open.spotify.com/artist/3mXvO1rdMCgdOYNiWeduWG",NA,12517,"long",3,24,"desu"
"dance pop, houston rap, pop, trap queen","https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK","181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion",85,"artist","spotify:artist:181bsRPaVXVlUKXrxwZfHK","https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK",NA,6110188,"long",3,25,"desu"
"broadway","https://api.spotify.com/v1/artists/1gxo0QCBOtypxX33XMsqTL","1gxo0QCBOtypxX33XMsqTL","Bobby Steggert",22,"artist","spotify:artist:1gxo0QCBOtypxX33XMsqTL","https://open.spotify.com/artist/1gxo0QCBOtypxX33XMsqTL",NA,995,"long",3,26,"desu"
"post-teen pop","https://api.spotify.com/v1/artists/60wslYioiBcxSTInM4nIy2","60wslYioiBcxSTInM4nIy2","Jordan Fisher",58,"artist","spotify:artist:60wslYioiBcxSTInM4nIy2","https://open.spotify.com/artist/60wslYioiBcxSTInM4nIy2",NA,381939,"long",3,27,"desu"
"alt z, dance pop, electropop, pop, post-teen pop","https://api.spotify.com/v1/artists/74KM79TiuVKeVCqs8QtB0B","74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter",76,"artist","spotify:artist:74KM79TiuVKeVCqs8QtB0B","https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B",NA,4022331,"long",3,28,"desu"
"dance pop, escape room, minnesota hip hop, pop, trap queen","https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS","56oDRnqbIiwx4mymNEv7dS","Lizzo",76,"artist","spotify:artist:56oDRnqbIiwx4mymNEv7dS","https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS",NA,4395908,"long",3,29,"desu"
"broadway, show tunes, west end","https://api.spotify.com/v1/artists/4aP1lp10BRYZO658B2NwkG","4aP1lp10BRYZO658B2NwkG","Andrew Lloyd Webber",66,"artist","spotify:artist:4aP1lp10BRYZO658B2NwkG","https://open.spotify.com/artist/4aP1lp10BRYZO658B2NwkG",NA,243259,"long",3,30,"desu"
"barbadian pop, dance pop, pop, pop rap, urban contemporary","https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H","5pKCCKE2ajJHZ9KAiaK11H","Rihanna",92,"artist","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H",NA,47498223,"long",3,31,"desu"
"alternative r&b, dance pop, pop, post-teen pop, r&b, urban contemporary","https://api.spotify.com/v1/artists/0AsThoR4KZSVktALiNcQwW","0AsThoR4KZSVktALiNcQwW","Chloe x Halle",66,"artist","spotify:artist:0AsThoR4KZSVktALiNcQwW","https://open.spotify.com/artist/0AsThoR4KZSVktALiNcQwW",NA,1571762,"long",3,32,"desu"
"broadway, show tunes","https://api.spotify.com/v1/artists/65iw8qDkk91Pzd3h8jtunI","65iw8qDkk91Pzd3h8jtunI","25th Annual Putnam County Spelling Bee Original Cast",38,"artist","spotify:artist:65iw8qDkk91Pzd3h8jtunI","https://open.spotify.com/artist/65iw8qDkk91Pzd3h8jtunI",NA,3964,"long",3,33,"desu"
"broadway, hollywood, show tunes, vocal jazz","https://api.spotify.com/v1/artists/3cR4rhS2hBWqI7rJEBacvN","3cR4rhS2hBWqI7rJEBacvN","Leslie Odom Jr.",75,"artist","spotify:artist:3cR4rhS2hBWqI7rJEBacvN","https://open.spotify.com/artist/3cR4rhS2hBWqI7rJEBacvN",NA,209395,"long",3,34,"desu"
"broadway, comic, hollywood, show tunes","https://api.spotify.com/v1/artists/0GxSAKOw8AV0JsEQ0HYY4b","0GxSAKOw8AV0JsEQ0HYY4b","Andrew Rannells",55,"artist","spotify:artist:0GxSAKOw8AV0JsEQ0HYY4b","https://open.spotify.com/artist/0GxSAKOw8AV0JsEQ0HYY4b",NA,8545,"long",3,35,"desu"
"alt z, electropop, la indie, pop","https://api.spotify.com/v1/artists/37M5pPGs6V1fchFJSgCguX","37M5pPGs6V1fchFJSgCguX","FINNEAS",75,"artist","spotify:artist:37M5pPGs6V1fchFJSgCguX","https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX",NA,1562651,"long",3,36,"desu"
"broadway, hollywood, show tunes","https://api.spotify.com/v1/artists/2LEinBhufpsqT17c5XYomF","2LEinBhufpsqT17c5XYomF","Norbert Leo Butz",43,"artist","spotify:artist:2LEinBhufpsqT17c5XYomF","https://open.spotify.com/artist/2LEinBhufpsqT17c5XYomF",NA,7884,"long",3,37,"desu"
"art pop, electropop, metropopolis, nz pop, pop","https://api.spotify.com/v1/artists/163tK9Wjr9P9DmM0AVK7lm","163tK9Wjr9P9DmM0AVK7lm","Lorde",81,"artist","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm",NA,9117041,"long",3,38,"desu"
"broadway, show tunes","https://api.spotify.com/v1/artists/0oabiEhzNh4ELsnU1LLl0C","0oabiEhzNh4ELsnU1LLl0C","Eric William Morris",42,"artist","spotify:artist:0oabiEhzNh4ELsnU1LLl0C","https://open.spotify.com/artist/0oabiEhzNh4ELsnU1LLl0C",NA,2340,"long",3,39,"desu"
"broadway, hollywood, indie pop, show tunes","https://api.spotify.com/v1/artists/5yCkSShz4MTqE4Lp6fVZMz","5yCkSShz4MTqE4Lp6fVZMz","Barrett Wilbert Weed",68,"artist","spotify:artist:5yCkSShz4MTqE4Lp6fVZMz","https://open.spotify.com/artist/5yCkSShz4MTqE4Lp6fVZMz",NA,52307,"long",3,40,"desu"
"dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/7nU4hB040gTmHm45YYMvqc","7nU4hB040gTmHm45YYMvqc","Hannah Montana",67,"artist","spotify:artist:7nU4hB040gTmHm45YYMvqc","https://open.spotify.com/artist/7nU4hB040gTmHm45YYMvqc",NA,3880512,"long",3,41,"desu"
"latin, reggaeton, trap latino","https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X","4q3ewBCX7sLwd24euuV69X","Bad Bunny",100,"artist","spotify:artist:4q3ewBCX7sLwd24euuV69X","https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X",NA,44812124,"long",3,42,"desu"
"broadway, hollywood, show tunes","https://api.spotify.com/v1/artists/4okEmrM2O6CEW6en3fRWUy","4okEmrM2O6CEW6en3fRWUy","Jessie Mueller",60,"artist","spotify:artist:4okEmrM2O6CEW6en3fRWUy","https://open.spotify.com/artist/4okEmrM2O6CEW6en3fRWUy",NA,28178,"long",3,43,"desu"
"chicago rap, rap","https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x","5K4W6rqBFWDnAN6FQUkS6x","Kanye West",96,"artist","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x",NA,16631180,"long",3,44,"desu"
"dance pop, pop, post-teen pop, viral pop","https://api.spotify.com/v1/artists/6dJeKm76NjfXBNTpHmOhfO","6dJeKm76NjfXBNTpHmOhfO","Selena Gomez & The Scene",72,"artist","spotify:artist:6dJeKm76NjfXBNTpHmOhfO","https://open.spotify.com/artist/6dJeKm76NjfXBNTpHmOhfO",NA,7374518,"long",3,45,"desu"
"dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X","6jJ0s89eD6GaHleKKya26X","Katy Perry",88,"artist","spotify:artist:6jJ0s89eD6GaHleKKya26X","https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X",NA,20804154,"long",3,46,"desu"
"dance pop, electropop, etherpop, indie poptimism, pop","https://api.spotify.com/v1/artists/26VFTg2z8YR0cCuwLzESi2","26VFTg2z8YR0cCuwLzESi2","Halsey",87,"artist","spotify:artist:26VFTg2z8YR0cCuwLzESi2","https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2",NA,17211147,"long",3,47,"desu"
"broadway, comic, hollywood, show tunes","https://api.spotify.com/v1/artists/4L7TL4CnvDR3iZQuVy6ESm","4L7TL4CnvDR3iZQuVy6ESm","John Tartaglia",43,"artist","spotify:artist:4L7TL4CnvDR3iZQuVy6ESm","https://open.spotify.com/artist/4L7TL4CnvDR3iZQuVy6ESm",NA,3273,"long",3,48,"desu"
"broadway, show tunes","https://api.spotify.com/v1/artists/3qfLX86rmzzI25W4yzs4bK","3qfLX86rmzzI25W4yzs4bK","Anthony Rosenthal",41,"artist","spotify:artist:3qfLX86rmzzI25W4yzs4bK","https://open.spotify.com/artist/3qfLX86rmzzI25W4yzs4bK",NA,750,"long",3,49,"desu"
"dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/4nDoRrQiYLoBzwC5BhVJzF","4nDoRrQiYLoBzwC5BhVJzF","Camila Cabello",85,"artist","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF","https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF",NA,25710238,"long",3,50,"desu"
